peak	MA0102.5	MA0113.4	MA0148.5	MA0466.4	MA0480.3	MA2323.1	MA2327.1
chr10:121461730-121462230	0	0	0	0	0	0	0
chr10:121474802-121475302	0	0	0	0	0	0	0
chr10:121476561-121477061	0	0	0	0	0	0	0
chr10:121488491-121488991	0	0	0	0	0	0	0
chr10:121498216-121498716	0	0	0	0	0	0	0
chr10:121499890-121500390	0	0	0	0	0	0	0
chr10:121505238-121505738	0	0	0	0	0	0	0
chr10:121507069-121507569	0	0	0	0	0	0	0
chr10:121516079-121516579	0	0	0	0	0	0	0
chr10:121585746-121586246	0	0	0	0	0	0	0
chr10:121587058-121587558	0	0	0	0	0	0	0
chr10:121626029-121626529	0	0	0	0	0	0	0
chr10:121703580-121704080	0	0	0	0	0	0	0
chr10:121705484-121705984	0	0	0	0	0	0	0
chr10:121725539-121726039	0	0	0	0	0	0	0
chr10:121734952-121735452	0	0	0	0	0	0	0
chr10:121739685-121740185	0	0	0	0	0	0	0
chr10:121793829-121794329	0	0	0	0	0	0	0
chr10:121796030-121796530	0	0	0	0	0	0	0
chr10:121821065-121821565	0	0	0	0	0	0	0
chr10:121836923-121837423	0	0	0	0	0	0	0
chr10:121854374-121854874	0	0	0	0	0	0	0
chr10:121856017-121856517	0	0	0	0	0	0	0
chr10:121858646-121859146	0	0	0	0	0	0	0
chr10:121859819-121860319	0	0	0	0	0	0	0
chr10:121865557-121866057	0	0	0	0	0	0	0
chr10:121902897-121903397	0	0	0	0	0	0	0
chr10:121961267-121961767	0	0	0	0	0	0	0
chr10:121975324-121975824	0	0	0	0	0	0	0
chr10:121984179-121984679	0	0	0	0	0	0	0
chr10:122008828-122009328	0	0	0	0	0	0	0
chr10:122018506-122019006	0	0	0	0	0	0	0
chr10:122029740-122030240	0	0	0	0	0	0	0
chr10:122046734-122047234	0	0	0	0	0	0	0
chr10:122047979-122048479	0	0	0	0	0	0	0
chr10:122097294-122097794	0	0	0	0	0	0	0
chr10:122105439-122105939	0	0	0	0	0	0	0
chr10:122258668-122259168	0	0	0	0	0	0	0
chr10:122274137-122274637	0	0	0	0	0	0	0
chr10:122291504-122292004	0	0	0	0	0	0	0
chr10:122308701-122309201	0	0	0	0	0	0	0
chr10:122326938-122327438	0	0	0	0	0	0	0
chr10:122384505-122385005	0	0	0	0	0	0	0
chr10:122386936-122387436	0	0	0	0	0	0	0
chr10:122447137-122447637	0	0	0	0	0	0	0
chr10:122449331-122449831	0	0	0	0	0	0	0
chr10:122529546-122530046	0	0	0	0	0	0	0
chr10:122553204-122553704	0	0	0	0	0	0	0
chr10:122614008-122614508	0	0	0	0	0	0	0
chr10:122672227-122672727	0	0	0	0	0	0	0
chr10:122679561-122680061	0	0	0	0	0	0	0
chr10:122688412-122688912	0	0	0	0	0	0	0
chr10:122722231-122722731	0	0	0	0	0	0	0
chr10:122757180-122757680	0	0	0	0	0	0	0
chr10:122794160-122794660	0	0	0	0	0	0	0
chr10:122801678-122802178	0	0	0	0	0	0	0
chr10:122807211-122807711	0	0	0	0	0	0	0
chr10:122886893-122887393	0	0	0	0	0	0	0
chr10:122891162-122891662	0	0	0	0	0	0	0
chr10:122894724-122895224	0	0	0	0	0	0	0
chr10:122911213-122911713	0	0	0	0	0	0	0
chr10:122912748-122913248	0	0	0	0	0	0	0
chr10:122922113-122922613	0	0	0	0	0	0	0
chr10:122933357-122933857	0	0	0	0	0	0	0
chr10:122963706-122964206	0	0	0	0	0	0	0
chr10:122983454-122983954	0	0	0	0	0	0	0
chr10:122984817-122985317	0	0	0	0	0	0	0
chr10:122986586-122987086	0	0	0	0	0	0	0
chr10:122987700-122988200	0	0	0	0	0	0	0
chr10:123005369-123005869	0	0	0	0	0	0	0
chr10:123026889-123027389	0	0	0	0	0	0	0
chr10:123051782-123052282	0	0	0	0	0	0	0
chr10:123071713-123072213	0	0	0	0	0	0	0
chr10:123075326-123075826	0	0	0	0	0	0	0
chr10:123076478-123076978	0	0	0	0	0	0	0
chr10:123091790-123092290	0	0	0	0	0	0	0
chr10:123144335-123144835	0	0	0	0	0	0	0
chr10:123147409-123147909	0	0	0	0	0	0	0
chr10:123186761-123187261	0	0	0	0	0	0	0
chr10:123195808-123196308	0	0	0	0	0	0	0
chr10:123197240-123197740	0	0	0	0	0	0	0
chr10:123263830-123264330	0	0	0	0	0	0	0
chr10:124288272-124288772	0	0	0	0	0	0	0
chr10:125028088-125028588	0	0	0	0	0	0	0
chr10:125106726-125107226	0	0	0	0	0	0	0
chr10:125265242-125265742	0	0	0	0	0	0	0
chr10:125271156-125271656	0	0	0	0	0	0	0
chr10:125321534-125322034	0	0	0	0	0	0	0
chr10:125328072-125328572	0	0	0	0	0	0	0
chr10:125354380-125354880	0	0	0	0	0	0	0
chr10:125364292-125364792	0	0	0	0	0	0	0
chr10:125372423-125372923	0	0	0	0	0	0	0
chr10:125375095-125375595	0	0	0	0	0	0	0
chr10:125388514-125389014	0	0	0	0	0	0	0
chr10:125940561-125941061	0	0	0	0	0	0	0
chr10:125966916-125967416	0	0	0	0	0	0	0
chr10:125968882-125969382	0	0	0	0	0	0	0
chr10:125970492-125970992	0	0	0	0	0	0	0
chr10:125981867-125982367	0	0	0	0	0	0	0
chr10:125994658-125995158	0	0	0	0	0	0	0
chr10:126000694-126001194	0	0	0	0	0	0	0
chr10:126082369-126082869	0	0	0	0	0	0	0
chr10:126115958-126116458	0	0	0	0	0	0	0
chr10:126122145-126122645	0	0	0	0	0	0	0
chr10:126133213-126133713	0	0	0	0	0	0	0
chr10:126142375-126142875	0	0	0	0	0	0	0
chr10:126144545-126145045	0	0	0	0	0	0	0
chr10:126157224-126157724	0	0	0	0	0	0	0
chr10:126239853-126240353	0	0	0	0	0	0	0
chr10:126330553-126331053	0	0	0	0	0	0	0
chr10:126869269-126869769	0	0	0	0	0	0	0
chr10:126905472-126905972	0	0	0	0	0	0	0
chr10:126919062-126919562	0	0	0	0	0	0	0
chr10:126928216-126928716	0	0	0	0	0	0	0
chr10:126962592-126963092	0	0	0	0	0	0	0
chr10:126970846-126971346	0	0	0	0	0	0	0
chr10:126978130-126978630	0	0	0	0	0	0	0
chr10:126980341-126980841	0	0	0	0	0	0	0
chr10:126986500-126987000	0	0	0	0	0	0	0
chr10:126990400-126990900	0	0	0	0	0	0	0
chr10:127000239-127000739	0	0	0	0	0	0	0
chr10:127030339-127030839	0	0	0	0	0	0	0
chr10:127041680-127042180	0	0	0	0	0	0	0
chr10:127063317-127063817	0	0	0	0	0	0	0
chr10:127069979-127070479	0	0	0	0	0	0	0
chr10:127091319-127091819	0	0	0	0	0	0	0
chr10:127120849-127121349	0	0	0	0	0	0	0
chr10:127123206-127123706	0	0	0	0	0	0	0
chr10:127170752-127171252	0	0	0	0	0	0	0
chr10:127178087-127178587	0	0	0	0	0	0	0
chr10:127216119-127216619	0	0	0	0	0	0	0
chr10:127231891-127232391	0	0	0	0	0	0	0
chr10:127265873-127266373	0	0	0	0	0	0	0
chr10:127266801-127267301	0	0	0	0	0	0	0
chr10:127268460-127268960	0	0	0	0	0	0	0
chr10:127287876-127288376	0	0	0	0	0	0	0
chr10:127290232-127290732	0	0	0	0	0	0	0
chr10:127292786-127293286	0	0	0	0	0	0	0
chr10:127312074-127312574	0	0	0	0	0	0	0
chr10:127326647-127327147	0	0	0	0	0	0	0
chr10:127339014-127339514	0	0	0	0	0	0	0
chr10:127342028-127342528	0	0	0	0	0	0	0
chr10:127350256-127350756	0	0	0	0	0	0	0
chr10:127381401-127381901	0	0	0	0	0	0	0
chr10:127432327-127432827	0	0	0	0	0	0	0
chr10:127488633-127489133	0	0	0	0	0	0	0
chr10:127509044-127509544	0	0	0	0	0	0	0
chr10:127512637-127513137	0	0	0	0	0	0	0
chr10:127521960-127522460	0	0	0	0	0	0	0
chr10:127563961-127564461	0	0	0	0	0	0	0
chr10:127569675-127570175	0	0	0	0	0	0	0
chr10:127576289-127576789	0	0	0	0	0	0	0
chr10:127596395-127596895	0	0	0	0	0	0	0
chr10:127600132-127600632	0	0	0	0	0	0	0
chr10:127612209-127612709	0	0	0	0	0	0	0
chr10:127615836-127616336	0	0	0	0	0	0	0
chr10:127619283-127619783	0	0	0	0	0	0	0
chr10:127621589-127622089	0	0	0	0	0	0	0
chr10:127642996-127643496	0	0	0	0	0	0	0
chr10:127661882-127662382	0	0	0	0	0	0	0
chr10:127667742-127668242	0	0	0	0	0	0	0
chr10:127674659-127675159	0	0	0	0	0	0	0
chr10:127676382-127676882	0	0	0	0	0	0	0
chr10:127738559-127739059	0	0	0	0	0	0	0
chr10:127837803-127838303	0	0	0	0	0	0	0
chr10:127904903-127905403	0	0	0	0	0	0	0
chr10:127936989-127937489	0	0	0	0	0	0	0
chr10:127945290-127945790	0	0	0	0	0	0	0
chr10:127959310-127959810	0	0	0	0	0	0	0
chr10:127983924-127984424	0	0	0	0	0	0	0
chr10:128008082-128008582	0	0	0	0	0	0	0
chr10:128035898-128036398	0	0	0	0	0	0	0
chr10:128058052-128058552	0	0	0	0	0	0	0
chr10:128071414-128071914	0	0	0	0	0	0	0
chr10:128083027-128083527	0	0	0	0	0	0	0
chr10:128091490-128091990	0	0	0	0	0	0	0
chr10:128097569-128098069	0	0	0	0	0	0	0
chr10:128110152-128110652	0	0	0	0	0	0	0
chr10:128144533-128145033	0	0	0	0	0	0	0
chr10:128149319-128149819	0	0	0	0	0	0	0
chr10:128150804-128151304	0	0	0	0	0	0	0
chr10:128154039-128154539	0	0	0	0	0	0	0
chr10:128175659-128176159	0	0	0	0	0	0	0
chr10:128185672-128186172	0	0	0	0	0	0	0
chr10:128194043-128194543	0	0	0	0	0	0	0
chr10:128211267-128211767	0	0	0	0	0	0	0
chr10:128232004-128232504	0	0	0	0	0	0	0
chr10:128246966-128247466	0	0	0	0	0	0	0
chr10:128270191-128270691	0	0	0	0	0	0	0
chr10:128290661-128291161	0	0	0	0	0	0	0
chr10:128298006-128298506	0	0	0	0	0	0	0
chr10:128303292-128303792	0	0	0	0	0	0	0
chr10:128309933-128310433	0	0	0	0	0	0	0
chr10:128322268-128322768	0	0	0	0	0	0	0
chr10:128337200-128337700	0	0	0	0	0	0	0
chr10:128338847-128339347	0	0	0	0	0	0	0
chr10:128344910-128345410	0	0	0	0	0	0	0
chr10:128362251-128362751	0	0	0	0	0	0	0
chr10:128368595-128369095	0	0	0	0	0	0	0
chr10:128376263-128376763	0	0	0	0	0	0	0
chr10:128409715-128410215	0	0	0	0	0	0	0
chr10:128411430-128411930	0	0	0	0	0	0	0
chr10:128435242-128435742	0	0	0	0	0	0	0
chr10:128458351-128458851	0	0	0	0	0	0	0
chr10:128460039-128460539	0	0	0	0	0	0	0
chr10:128476254-128476754	0	0	0	0	0	0	0
chr10:128488174-128488674	0	0	0	0	0	0	0
chr10:128493489-128493989	0	0	0	0	0	0	0
chr10:128498900-128499400	0	0	0	0	0	0	0
chr10:128502310-128502810	0	0	0	0	0	0	0
chr10:128504788-128505288	0	0	0	0	0	0	0
chr10:128508492-128508992	0	0	0	0	0	0	0
chr10:128510243-128510743	0	0	0	0	0	0	0
chr10:128524684-128525184	0	0	0	0	0	0	0
chr10:128526082-128526582	0	0	0	0	0	0	0
chr10:128535997-128536497	0	0	0	0	0	0	0
chr10:128547778-128548278	0	0	0	0	0	0	0
chr10:128565746-128566246	0	0	0	0	0	0	0
chr10:128589698-128590198	0	0	0	0	0	0	0
chr10:128612338-128612838	0	0	0	0	0	0	0
chr10:128626376-128626876	0	0	0	0	0	0	0
chr10:128653821-128654321	0	0	0	0	0	0	0
chr10:128674039-128674539	0	0	0	0	0	0	0
chr10:128696162-128696662	0	0	0	0	0	0	0
chr10:128704655-128705155	0	0	0	0	0	0	0
chr10:128718570-128719070	0	0	0	0	0	0	0
chr10:128731110-128731610	0	0	0	0	0	0	0
chr10:128747824-128748324	0	0	0	0	0	0	0
chr10:128779068-128779568	0	0	0	0	0	0	0
chr10:128790759-128791259	0	0	0	0	0	0	0
chr10:128804656-128805156	0	0	0	0	0	0	0
chr10:128821480-128821980	0	0	0	0	0	0	0
chr10:128895493-128895993	0	0	0	0	0	0	0
chr10:128899890-128900390	0	0	0	0	0	0	0
chr10:128909153-128909653	0	0	0	0	0	0	0
chr10:128910524-128911024	0	0	0	0	0	0	0
chr10:128922789-128923289	0	0	0	0	0	0	0
chr10:128928409-128928909	0	0	0	0	0	0	0
chr10:128929910-128930410	0	0	0	0	0	0	0
chr10:128933768-128934268	0	0	0	0	0	0	0
chr10:128935708-128936208	0	0	0	0	0	0	0
chr10:128938520-128939020	0	0	0	0	0	0	0
chr10:128945651-128946151	0	0	0	0	0	0	0
chr10:128960346-128960846	0	0	0	0	0	0	0
chr10:128966100-128966600	0	0	0	0	0	0	0
chr10:128977273-128977773	0	0	0	0	0	0	0
chr10:128980922-128981422	0	0	0	0	0	0	0
chr10:128988616-128989116	0	0	0	0	0	0	0
chr10:130228345-130228845	0	0	0	0	0	0	0
chr11:3201688-3202188	0	0	0	0	0	0	0
chr11:3203025-3203525	0	0	0	0	0	0	0
chr11:3232614-3233114	0	0	0	0	0	0	0
chr11:3266294-3266794	0	0	0	0	0	0	0
chr11:3288662-3289162	0	0	0	0	0	0	0
chr11:3371038-3371538	0	0	0	0	0	0	0
chr11:3373850-3374350	0	0	0	0	0	0	0
chr11:3387060-3387560	0	0	0	0	0	0	0
chr11:3404419-3404919	0	0	0	0	0	0	0
chr11:3408944-3409444	0	0	0	0	0	0	0
chr11:3441928-3442428	0	0	0	0	0	0	0
chr11:3451954-3452454	0	0	0	0	0	0	0
chr11:3477219-3477719	0	0	0	0	0	0	0
chr11:3484123-3484623	0	0	0	0	0	0	0
chr11:3507271-3507771	0	0	0	0	0	0	0
chr11:3514504-3515004	0	0	0	0	0	0	0
chr11:3535302-3535802	0	0	0	0	0	0	0
chr11:3539172-3539672	0	0	0	0	0	0	0
chr11:3648854-3649354	0	0	0	0	0	0	0
chr11:3671284-3671784	0	0	0	0	0	0	0
chr11:3674524-3675024	0	0	0	0	0	0	0
chr11:3676860-3677360	0	0	0	0	0	0	0
chr11:3687023-3687523	0	0	0	0	0	0	0
chr11:3742728-3743228	0	0	0	0	0	0	0
chr11:3863859-3864359	0	0	0	0	0	0	0
chr11:3894885-3895385	0	0	0	0	0	0	0
chr11:3913556-3914056	0	0	0	0	0	0	0
chr11:3931723-3932223	0	0	0	0	0	0	0
chr11:3963807-3964307	0	0	0	0	0	0	0
chr11:4031728-4032228	0	0	0	0	0	0	0
chr11:4047720-4048220	0	0	0	0	0	0	0
chr11:4094818-4095318	0	0	0	0	0	0	0
chr11:4096432-4096932	0	0	0	0	0	0	0
chr11:4135515-4136015	0	0	0	0	0	0	0
chr11:4160179-4160679	0	0	0	0	0	0	0
chr11:4174443-4174943	0	0	0	0	0	0	0
chr11:4186245-4186745	0	0	0	0	0	0	0
chr11:4203562-4204062	0	0	0	0	0	0	0
chr11:4217935-4218435	0	0	0	0	0	0	0
chr11:4219617-4220117	0	0	0	0	0	0	0
chr11:4221978-4222478	0	0	0	0	0	0	0
chr11:4228263-4228763	0	0	0	0	0	0	0
chr11:4258252-4258752	0	0	0	0	0	0	0
chr11:4291609-4292109	0	0	0	0	0	0	0
chr11:4300249-4300749	0	0	0	0	0	0	0
chr11:4436832-4437332	0	0	0	0	0	0	0
chr11:4442035-4442535	0	0	0	0	0	0	0
chr11:4446669-4447169	0	0	0	0	0	0	0
chr11:4487645-4488145	0	0	0	0	0	0	0
chr11:4499762-4500262	0	0	0	0	0	0	0
chr11:4522047-4522547	0	0	0	0	0	0	0
chr11:4545525-4546025	0	0	0	0	0	0	0
chr11:4553274-4553774	0	0	0	0	0	0	0
chr11:4571375-4571875	0	0	0	0	0	0	0
chr11:4578704-4579204	0	0	0	0	0	0	0
chr11:4593513-4594013	0	0	0	0	0	0	0
chr11:4620255-4620755	0	0	0	0	0	0	0
chr11:4630013-4630513	0	0	0	0	0	0	0
chr11:4637145-4637645	0	0	0	0	0	0	0
chr11:4661342-4661842	0	0	0	0	0	0	0
chr11:4674278-4674778	0	0	0	0	0	0	0
chr11:4691182-4691682	0	0	0	0	0	0	0
chr11:4697567-4698067	0	0	0	0	0	0	0
chr11:4704166-4704666	0	0	0	0	0	0	0
chr11:4730135-4730635	0	0	0	0	0	0	0
chr11:4784759-4785259	0	0	0	0	0	0	0
chr11:4803372-4803872	0	0	0	0	0	0	0
chr11:4827900-4828400	0	0	0	0	0	0	0
chr11:4848457-4848957	0	0	0	0	0	0	0
chr11:4849568-4850068	0	0	0	0	0	0	0
chr11:4873889-4874389	0	0	0	0	0	0	0
chr11:4882890-4883390	0	0	0	0	0	0	0
chr11:4886920-4887420	0	0	0	0	0	0	0
chr11:4895095-4895595	0	0	0	0	0	0	0
chr11:4905916-4906416	0	0	0	0	0	0	0
chr11:4915759-4916259	0	0	0	0	0	0	0
chr11:4966255-4966755	0	0	0	0	0	0	0
chr11:4973036-4973536	0	0	0	0	0	0	0
chr11:4986823-4987323	0	0	0	0	0	0	0
chr11:4996012-4996512	0	0	0	0	0	0	0
chr11:5015781-5016281	0	0	0	0	0	0	0
chr11:5037510-5038010	0	0	0	0	0	0	0
chr11:5061996-5062496	0	0	0	0	0	0	0
chr11:5064474-5064974	0	0	0	0	0	0	0
chr11:5065303-5065803	0	0	0	0	0	0	0
chr11:5068274-5068774	0	0	0	0	0	0	0
chr11:5099329-5099829	0	0	0	0	0	0	0
chr11:5114842-5115342	0	0	0	0	0	0	0
chr11:5135810-5136310	0	0	0	0	0	0	0
chr11:5160665-5161165	0	0	0	0	0	0	0
chr11:5244253-5244753	0	0	0	0	0	0	0
chr11:5260696-5261196	0	0	0	0	0	0	0
chr11:5261822-5262322	0	0	0	0	0	0	0
chr11:5354711-5355211	0	0	0	0	0	0	0
chr11:5368731-5369231	0	0	0	0	0	0	0
chr11:5421828-5422328	0	0	0	0	0	0	0
chr11:5445067-5445567	0	0	0	0	0	0	0
chr11:5474019-5474519	0	0	0	0	0	0	0
chr11:5485409-5485909	0	0	0	0	0	0	0
chr11:5505749-5506249	0	0	0	0	0	0	0
chr11:5510311-5510811	0	0	0	0	0	0	0
chr11:5520338-5520838	0	0	0	0	0	0	0
chr11:5521542-5522042	0	0	0	0	0	0	0
chr11:5529550-5530050	0	0	0	0	0	0	0
chr11:5542153-5542653	0	0	0	0	0	0	0
chr11:5592083-5592583	0	0	0	0	0	0	0
chr11:5707759-5708259	0	0	0	0	0	0	0
chr11:5740064-5740564	0	0	0	0	0	0	0
chr11:5741427-5741927	0	0	0	0	0	0	0
chr11:5762000-5762500	0	0	0	0	0	0	0
chr11:5788349-5788849	0	0	0	0	0	0	0
chr11:5802182-5802682	0	0	0	0	0	0	0
chr11:5837681-5838181	0	0	0	0	0	0	0
chr11:5848888-5849388	0	0	0	0	0	0	0
chr11:5862855-5863355	0	0	0	0	0	0	0
chr11:5878370-5878870	0	0	0	0	0	0	0
chr11:5912978-5913478	0	0	0	0	0	0	0
chr11:5915582-5916082	0	0	0	0	0	0	0
chr11:5952554-5953054	0	0	0	0	0	0	0
chr11:5955360-5955860	0	0	0	0	0	0	0
chr11:5967397-5967897	0	0	0	0	0	0	0
chr11:5995914-5996414	0	0	0	0	0	0	0
chr11:6000452-6000952	0	0	0	0	0	0	0
chr11:6002446-6002946	0	0	0	0	0	0	0
chr11:6030410-6030910	0	0	0	0	0	0	0
chr11:6160169-6160669	0	0	0	0	0	0	0
chr11:6184525-6185025	0	0	0	0	0	0	0
chr11:6188184-6188684	0	0	0	0	0	0	0
chr11:6200102-6200602	0	0	0	0	0	0	0
chr11:6267591-6268091	0	0	0	0	0	0	0
chr11:6274594-6275094	0	0	0	0	0	0	0
chr11:6291537-6292037	0	0	0	0	0	0	0
chr11:6366033-6366533	0	0	0	0	0	0	0
chr11:6388510-6389010	0	0	0	0	0	0	0
chr11:6404873-6405373	0	0	0	0	0	0	0
chr11:6406546-6407046	0	0	0	0	0	0	0
chr11:6415121-6415621	0	0	0	0	0	0	0
chr11:6416480-6416980	0	0	0	0	0	0	0
chr11:6443950-6444450	0	0	0	0	0	0	0
chr11:6465187-6465687	0	0	0	0	0	0	0
chr11:6476119-6476619	0	0	0	0	0	0	0
chr11:6497363-6497863	0	0	0	0	0	0	0
chr11:6504551-6505051	0	0	0	0	0	0	0
chr11:6528930-6529430	0	0	0	0	0	0	0
chr11:6546233-6546733	0	0	0	0	0	0	0
chr11:6547466-6547966	0	0	0	0	0	0	0
chr11:6561051-6561551	0	0	0	0	0	0	0
chr11:6607560-6608060	0	0	0	0	0	0	0
chr11:6625864-6626364	0	0	0	0	0	0	0
chr11:6655008-6655508	0	0	0	0	0	0	0
chr11:6714165-6714665	0	0	0	0	0	0	0
chr11:6730592-6731092	0	0	0	0	0	0	0
chr11:6768810-6769310	0	0	0	0	0	0	0
chr11:7142714-7143214	0	0	0	0	0	0	0
chr11:7192594-7193094	0	0	0	0	0	0	0
chr11:7210453-7210953	0	0	0	0	0	0	0
chr11:7215435-7215935	0	0	0	0	0	0	0
chr11:7423394-7423894	0	0	0	0	0	0	0
chr11:7610878-7611378	0	0	0	0	0	0	0
chr11:7625485-7625985	0	0	0	0	0	0	0
chr11:7705229-7705729	0	0	0	0	0	0	0
chr11:7745683-7746183	0	0	0	0	0	0	0
chr11:7748634-7749134	0	0	0	0	0	0	0
chr11:7809521-7810021	0	0	0	0	0	0	0
chr11:7815701-7816201	0	0	0	0	0	0	0
chr11:7820511-7821011	0	0	0	0	0	0	0
chr11:7827421-7827921	0	0	0	0	0	0	0
chr11:7838251-7838751	0	0	0	0	0	0	0
chr11:7862389-7862889	0	0	0	0	0	0	0
chr11:8209220-8209720	0	0	0	0	0	0	0
chr11:8214223-8214723	0	0	0	0	0	0	0
chr11:8220684-8221184	0	0	0	0	0	0	0
chr11:8235886-8236386	0	0	0	0	0	0	0
chr11:8405255-8405755	0	0	0	0	0	0	0
chr11:8424240-8424740	0	0	0	0	0	0	0
chr11:8435482-8435982	0	0	0	0	0	0	0
chr11:8445974-8446474	0	0	0	0	0	0	0
chr11:8468403-8468903	0	0	0	0	0	0	0
chr11:8482837-8483337	0	0	0	0	0	0	0
chr11:8484466-8484966	0	0	0	0	0	0	0
chr11:8496603-8497103	0	0	0	0	0	0	0
chr11:8503436-8503936	0	0	0	0	0	0	0
chr11:8514004-8514504	0	0	0	0	0	0	0
chr11:8523712-8524212	0	0	0	0	0	0	0
chr11:8531633-8532133	0	0	0	0	0	0	0
chr11:8534830-8535330	0	0	0	0	0	0	0
chr11:8640381-8640881	0	0	0	0	0	0	0
chr11:8653587-8654087	0	0	0	0	0	0	0
chr11:8663554-8664054	0	0	0	0	0	0	0
chr11:8826905-8827405	0	0	0	0	0	0	0
chr11:8828441-8828941	0	0	0	0	0	0	0
chr11:8859657-8860157	0	0	0	0	0	0	0
chr11:8983324-8983824	0	0	0	0	0	0	0
chr11:9010630-9011130	0	0	0	0	0	0	0
chr11:9048403-9048903	0	0	0	0	0	0	0
chr11:9117888-9118388	0	0	0	0	0	0	0
chr11:9136289-9136789	0	0	0	0	0	0	0
chr11:9317312-9317812	0	0	0	0	0	0	0
chr11:10247266-10247766	0	0	0	0	0	0	0
chr11:10283420-10283920	0	0	0	0	0	0	0
chr11:11102426-11102926	0	0	0	0	0	0	0
chr11:11131612-11132112	0	0	0	0	0	0	0
chr11:11257170-11257670	0	0	0	0	0	0	0
chr11:11461816-11462316	0	0	0	0	0	0	0
chr11:11499896-11500396	0	0	0	0	0	0	0
chr11:11557239-11557739	0	0	0	0	0	0	0
chr11:11684360-11684860	0	0	0	0	0	0	0
chr11:11785588-11786088	0	0	0	0	0	0	0
chr11:11788582-11789082	0	0	0	0	0	0	0
chr11:11808944-11809444	0	0	0	0	0	0	0
chr11:11820321-11820821	0	0	0	0	0	0	0
chr11:11844525-11845025	0	0	0	0	0	0	0
chr11:11879099-11879599	0	0	0	0	0	0	0
chr11:11908129-11908629	0	0	0	0	0	0	0
chr11:11941075-11941575	0	0	0	0	0	0	0
chr11:11951359-11951859	0	0	0	0	0	0	0
chr11:11962958-11963458	0	0	0	0	0	0	0
chr11:11965601-11966101	0	0	0	0	0	0	0
chr11:11973861-11974361	0	0	0	0	0	0	0
chr11:11984097-11984597	0	0	0	0	0	0	0
chr11:11993503-11994003	0	0	0	0	0	0	0
chr11:12000305-12000805	0	0	0	0	0	0	0
chr11:12025682-12026182	0	0	0	0	0	0	0
chr11:12035600-12036100	0	0	0	0	0	0	0
chr11:12079072-12079572	0	0	0	0	0	0	0
chr11:12171251-12171751	0	0	0	0	0	0	0
chr11:12205346-12205846	0	0	0	0	0	0	0
chr11:12231600-12232100	0	0	0	0	0	0	0
chr11:12291158-12291658	0	0	0	0	0	0	0
chr11:12314839-12315339	0	0	0	0	0	0	0
chr11:12359489-12359989	0	0	0	0	0	0	0
chr11:12373446-12373946	0	0	0	0	0	0	0
chr11:12426523-12427023	0	0	0	0	0	0	0
chr11:12532341-12532841	0	0	0	0	0	0	0
chr11:12811379-12811879	0	0	0	0	0	0	0
chr11:15750966-15751466	0	0	0	0	0	0	0
chr11:15769904-15770404	0	0	0	0	0	0	0
chr11:16258828-16259328	0	0	0	0	0	0	0
chr11:16260828-16261328	0	0	0	0	0	0	0
chr11:16403444-16403944	0	0	0	0	0	0	0
chr11:16412505-16413005	0	0	0	0	0	0	0
chr11:16507877-16508377	0	0	0	0	0	0	0
chr11:16524940-16525440	0	0	0	0	0	0	0
chr11:16591451-16591951	0	0	0	0	0	0	0
chr11:16596945-16597445	0	0	0	0	0	0	0
chr11:16611745-16612245	0	0	0	0	0	0	0
chr11:16752373-16752873	0	0	0	0	0	0	0
chr11:16764695-16765195	0	0	0	0	0	0	0
chr11:16766062-16766562	0	0	0	0	0	0	0
chr11:16770409-16770909	0	0	0	0	0	0	0
chr11:16777300-16777800	0	0	0	0	0	0	0
chr11:16784202-16784702	0	0	0	0	0	0	0
chr11:16792949-16793449	0	0	0	0	0	0	0
chr11:16794888-16795388	0	0	0	0	0	0	0
chr11:16800507-16801007	0	0	0	0	0	0	0
chr11:16806093-16806593	0	0	0	0	0	0	0
chr11:16820025-16820525	0	0	0	0	0	0	0
chr11:16840905-16841405	0	0	0	0	0	0	0
chr11:16848842-16849342	0	0	0	0	0	0	0
chr11:16851360-16851860	0	0	0	0	0	0	0
chr11:16877553-16878053	0	0	0	0	0	0	0
chr11:16900597-16901097	0	0	0	0	0	0	0
chr11:16907550-16908050	0	0	0	0	0	0	0
chr11:16918866-16919366	0	0	0	0	0	0	0
chr11:16935846-16936346	0	0	0	0	0	0	0
chr11:16945452-16945952	0	0	0	0	0	0	0
chr11:16951118-16951618	0	0	0	0	0	0	0
chr11:17051868-17052368	0	0	0	0	0	0	0
chr11:17078603-17079103	0	0	0	0	0	0	0
chr11:17083755-17084255	0	0	0	0	0	0	0
chr11:17158708-17159208	0	0	0	0	0	0	0
chr11:17160126-17160626	0	0	0	0	0	0	0
chr11:17170056-17170556	0	0	0	0	0	0	0
chr11:17181002-17181502	0	0	0	0	0	0	0
chr11:17211626-17212126	0	0	0	0	0	0	0
chr11:17257744-17258244	0	0	0	0	0	0	0
chr11:17279827-17280327	0	0	0	0	0	0	0
chr11:17306059-17306559	0	0	0	0	0	0	0
chr11:17685953-17686453	0	0	0	0	0	0	0
chr11:17953486-17953986	0	0	0	0	0	0	0
chr11:18022037-18022537	0	0	0	0	0	0	0
chr11:18151809-18152309	0	0	0	0	0	0	0
chr11:18163071-18163571	0	0	0	0	0	0	0
chr11:18419133-18419633	0	0	0	0	0	0	0
chr11:18438386-18438886	0	0	0	0	0	0	0
chr11:18493173-18493673	0	0	0	0	0	0	0
chr11:18534881-18535381	0	0	0	0	0	0	0
