"","category","numDEInCat","numInCat","padj","Term"
"6967","GO:0008419",0,1,1,"RNA lariat debranching enzyme activity"
"6968","GO:0008420",0,6,1,"CTD phosphatase activity"
"6969","GO:0008422",0,3,1,"beta-glucosidase activity"
"6988","GO:0008424",0,1,1,"glycoprotein 6-alpha-L-fucosyltransferase activity"
"6998","GO:0008425",0,1,1,"2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity"
"7003","GO:0008426",0,2,1,"protein kinase C inhibitor activity"
"7007","GO:0008427",0,1,1,"calcium-dependent protein kinase inhibitor activity"
"7008","GO:0008428",0,2,1,"ribonuclease inhibitor activity"
"7009","GO:0008429",0,4,1,"phosphatidylethanolamine binding"
"7010","GO:0008430",0,10,1,"selenium binding"
"7011","GO:0008431",0,2,1,"vitamin E binding"
"7013","GO:0008432",0,6,1,"JUN kinase binding"
"7014","GO:0008440",0,5,1,"inositol-1,4,5-trisphosphate 3-kinase activity"
"7022","GO:0008441",0,2,1,"3'(2'),5'-bisphosphate nucleotidase activity"
"7028","GO:0008442",0,1,1,"3-hydroxyisobutyrate dehydrogenase activity"
"7029","GO:0008443",0,7,1,"phosphofructokinase activity"
"7030","GO:0008444",0,1,1,"CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity"
"7047","GO:0008445",0,1,1,"D-aspartate oxidase activity"
"7050","GO:0008446",0,1,1,"GDP-mannose 4,6-dehydratase activity"
"7059","GO:0008448",0,1,1,"N-acetylglucosamine-6-phosphate deacetylase activity"
"7063","GO:0008449",0,3,1,"N-acetylglucosamine-6-sulfatase activity"
"7071","GO:0008452",0,1,1,"RNA ligase activity"
"7072","GO:0008453",0,1,1,"alanine-glyoxylate transaminase activity"
"7078","GO:0008454",0,2,1,"alpha-1,3-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity"
"7087","GO:0008455",0,1,1,"alpha-1,6-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity"
"7102","GO:0008456",0,1,1,"alpha-N-acetylgalactosaminidase activity"
"7108","GO:0008457",0,1,1,"beta-galactosyl-N-acetylglucosaminylgalactosylglucosyl-ceramide beta-1,3-acetylglucosaminyltransferase activity"
"7111","GO:0008458",0,1,1,"carnitine O-octanoyltransferase activity"
"7116","GO:0008459",0,2,1,"chondroitin 6-sulfotransferase activity"
"7121","GO:0008460",0,1,1,"dTDP-glucose 4,6-dehydratase activity"
"7127","GO:0008465",0,1,1,"glycerate dehydrogenase activity"
"7128","GO:0008466",0,2,1,"glycogenin glucosyltransferase activity"
"7135","GO:0008467",0,3,1,"[heparan sulfate]-glucosamine 3-sulfotransferase 1 activity"
"7143","GO:0008469",0,7,1,"histone-arginine N-methyltransferase activity"
"7152","GO:0008470",0,1,1,"isovaleryl-CoA dehydrogenase activity"
"7156","GO:0008474",0,10,1,"palmitoyl-(protein) hydrolase activity"
"7160","GO:0008475",1,3,0.924445519284983,"procollagen-lysine 5-dioxygenase activity"
"7171","GO:0008476",0,2,1,"protein-tyrosine sulfotransferase activity"
"7174","GO:0008478",0,1,1,"pyridoxal kinase activity"
"7182","GO:0008479",0,2,1,"queuine tRNA-ribosyltransferase activity"
"7191","GO:0008481",0,2,1,"sphinganine kinase activity"
"7197","GO:0008482",0,1,1,"sulfite oxidase activity"
"7199","GO:0008483",1,17,1,"transaminase activity"
"7200","GO:0008484",0,13,1,"sulfuric ester hydrolase activity"
"7202","GO:0008486",0,2,1,"diphosphoinositol-polyphosphate diphosphatase activity"
"7206","GO:0008488",0,1,1,"gamma-glutamyl carboxylase activity"
"7207","GO:0008489",0,2,1,"UDP-galactose:glucosylceramide beta-1,4-galactosyltransferase activity"
"7210","GO:0008493",0,1,1,"tetracycline transporter activity"
"7211","GO:0008494",0,10,1,"translation activator activity"
"7212","GO:0008495",0,1,1,"protoheme IX farnesyltransferase activity"
"7216","GO:0008499",0,8,1,"UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase activity"
"7220","GO:0008503",0,1,1,"benzodiazepine receptor activity"
"7221","GO:0008504",0,4,1,"monoamine transmembrane transporter activity"
"7222","GO:0008507",0,1,1,"sodium:iodide symporter activity"
"7223","GO:0008508",0,1,1,"bile acid:sodium symporter activity"
"7224","GO:0008509",3,150,1,"anion transmembrane transporter activity"
"7225","GO:0008510",0,3,1,"sodium:bicarbonate symporter activity"
"7227","GO:0008511",0,1,1,"sodium:potassium:chloride symporter activity"
"7228","GO:0008513",0,1,1,"secondary active organic cation transmembrane transporter activity"
"7231","GO:0008514",3,75,0.506088757400969,"organic anion transmembrane transporter activity"
"7232","GO:0008517",0,5,1,"folic acid transporter activity"
"7235","GO:0008518",0,3,1,"reduced folate carrier activity"
"7236","GO:0008519",0,3,1,"ammonium transmembrane transporter activity"
"7237","GO:0008520",0,2,1,"L-ascorbate:sodium symporter activity"
"7238","GO:0008521",0,1,1,"acetyl-CoA transporter activity"
"7239","GO:0008523",0,2,1,"sodium-dependent multivitamin transmembrane transporter activity"
"7240","GO:0008525",0,2,1,"phosphatidylcholine transporter activity"
"7241","GO:0008526",0,5,1,"phosphatidylinositol transporter activity"
"7242","GO:0008527",0,4,1,"taste receptor activity"
"7243","GO:0008528",0,46,1,"G-protein coupled peptide receptor activity"
"7247","GO:0008531",0,1,1,"riboflavin kinase activity"
"7252","GO:0008532",0,1,1,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase activity"
"7262","GO:0008534",0,1,1,"oxidized purine nucleobase lesion DNA N-glycosylase activity"
"7277","GO:0008536",0,12,1,"Ran GTPase binding"
"7279","GO:0008545",0,2,1,"JUN kinase kinase activity"
"7280","GO:0008553",0,6,1,"hydrogen-exporting ATPase activity, phosphorylative mechanism"
"7293","GO:0008555",0,1,1,"chloride-transporting ATPase activity"
"7302","GO:0008556",0,7,1,"potassium-transporting ATPase activity"
"7314","GO:0008559",0,3,1,"xenobiotic-transporting ATPase activity"
"7327","GO:0008565",2,86,1,"protein transporter activity"
"7333","GO:0008568",0,5,1,"microtubule-severing ATPase activity"
"7335","GO:0008574",0,4,1,"plus-end-directed microtubule motor activity"
"7338","GO:0008579",0,1,1,"JUN kinase phosphatase activity"
"7339","GO:0008599",0,6,1,"protein phosphatase type 1 regulator activity"
"7340","GO:0008601",0,18,1,"protein phosphatase type 2A regulator activity"
"7341","GO:0008603",0,12,1,"cAMP-dependent protein kinase regulator activity"
"7346","GO:0008607",0,4,1,"phosphorylase kinase regulator activity"
"7347","GO:0008609",0,1,1,"alkylglycerone-phosphate synthase activity"
"7355","GO:0008641",0,10,1,"small protein activating enzyme activity"
"7357","GO:0008649",0,5,1,"rRNA methyltransferase activity"
"7358","GO:0008650",0,1,1,"rRNA (uridine-2'-O-)-methyltransferase activity"
"7359","GO:0008656",0,18,1,"cysteine-type endopeptidase activator activity involved in apoptotic process"
"7360","GO:0008665",0,2,1,"2'-phosphotransferase activity"
"7361","GO:0008670",0,2,1,"2,4-dienoyl-CoA reductase (NADPH) activity"
"7366","GO:0008689",0,1,1,"3-demethylubiquinone-9 3-O-methyltransferase activity"
"7370","GO:0008700",0,1,1,"4-hydroxy-2-oxoglutarate aldolase activity"
"7383","GO:0008705",0,1,1,"methionine synthase activity"
"7404","GO:0008709",0,1,1,"cholate 7-alpha-dehydrogenase activity"
"7409","GO:0008721",0,1,1,"D-serine ammonia-lyase activity"
"7418","GO:0008725",0,1,1,"DNA-3-methyladenine glycosylase activity"
"7424","GO:0008732",0,2,1,"L-allo-threonine aldolase activity"
"7426","GO:0008746",0,1,1,"NAD(P)+ transhydrogenase activity"
"7436","GO:0008747",0,1,1,"N-acetylneuraminate lyase activity"
"7454","GO:0008750",0,1,1,"NAD(P)+ transhydrogenase (AB-specific) activity"
"7458","GO:0008753",0,2,1,"NADPH dehydrogenase (quinone) activity"
"7461","GO:0008757",0,102,1,"S-adenosylmethionine-dependent methyltransferase activity"
"7463","GO:0008761",0,1,1,"UDP-N-acetylglucosamine 2-epimerase activity"
"7469","GO:0008762",1,5,1,"UDP-N-acetylmuramate dehydrogenase activity"
"7477","GO:0008768",0,1,1,"UDP-sugar diphosphatase activity"
"7482","GO:0008781",0,2,1,"N-acylneuraminate cytidylyltransferase activity"
"7506","GO:0008785",0,1,1,"alkyl hydroperoxide reductase activity"
"7507","GO:0008792",0,1,1,"arginine decarboxylase activity"
"7510","GO:0008794",0,1,1,"arsenate reductase (glutaredoxin) activity"
"7511","GO:0008796",0,1,1,"bis(5'-nucleosyl)-tetraphosphatase activity"
"7512","GO:0008798",0,3,1,"beta-aspartyl-peptidase activity"
"7514","GO:0008802",0,1,1,"betaine-aldehyde dehydrogenase activity"
"7519","GO:0008803",0,1,1,"bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity"
"7535","GO:0008815",0,1,1,"citrate (pro-3S)-lyase activity"
"7544","GO:0008817",0,1,1,"cob(I)yrinic acid a,c-diamide adenosyltransferase activity"
"7553","GO:0008821",0,4,1,"crossover junction endodeoxyribonuclease activity"
"7575","GO:0008831",0,1,1,"dTDP-4-dehydrorhamnose reductase activity"
"7582","GO:0008843",0,1,1,"endochitinase activity"
"7583","GO:0008853",0,4,1,"exodeoxyribonuclease III activity"
"7588","GO:0008859",0,1,1,"exoribonuclease II activity"
"7595","GO:0008865",0,3,1,"fructokinase activity"
"7599","GO:0008887",0,1,1,"glycerate kinase activity"
"7607","GO:0008889",0,4,1,"glycerophosphodiester phosphodiesterase activity"
"7611","GO:0008890",0,1,1,"glycine C-acetyltransferase activity"
"7617","GO:0008892",0,1,1,"guanine deaminase activity"
"7621","GO:0008893",0,1,1,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity"
"7629","GO:0008894",0,1,1,"guanosine-5'-triphosphate,3'-diphosphate diphosphatase activity"
"7637","GO:0008897",0,1,1,"holo-[acyl-carrier-protein] synthase activity"
"7661","GO:0008898",0,3,1,"homocysteine S-methyltransferase activity"
"7673","GO:0008903",0,1,1,"hydroxypyruvate isomerase activity"
"7675","GO:0008905",0,2,1,"mannose-phosphate guanylyltransferase activity"
"7676","GO:0008907",0,1,1,"integrase activity"
"7677","GO:0008917",0,1,1,"lipopolysaccharide N-acetylglucosaminyltransferase activity"
"7681","GO:0008934",0,3,1,"inositol monophosphate 1-phosphatase activity"
"7688","GO:0008940",0,2,1,"nitrate reductase activity"
"7692","GO:0008955",0,1,1,"peptidoglycan glycosyltransferase activity"
"7698","GO:0008962",0,1,1,"phosphatidylglycerophosphatase activity"
"7702","GO:0008963",0,1,1,"phospho-N-acetylmuramoyl-pentapeptide-transferase activity"
"7714","GO:0008967",0,5,1,"phosphoglycolate phosphatase activity"
"7719","GO:0008969",0,3,1,"phosphohistidine phosphatase activity"
"7720","GO:0008970",0,1,1,"phosphatidylcholine 1-acylhydrolase activity"
"7721","GO:0008973",0,1,1,"phosphopentomutase activity"
"7728","GO:0008988",0,1,1,"rRNA (adenine-N6-)-methyltransferase activity"
"7735","GO:0008995",0,1,1,"ribonuclease E activity"
"7736","GO:0009000",0,1,1,"selenocysteine lyase activity"
"7739","GO:0009008",0,5,1,"DNA-methyltransferase activity"
"7748","GO:0009013",0,1,1,"succinate-semialdehyde dehydrogenase [NAD(P)+] activity"
"7750","GO:0009019",0,1,1,"tRNA (guanine-N1-)-methyltransferase activity"
"7754","GO:0009022",0,1,1,"tRNA nucleotidyltransferase activity"
"7758","GO:0009032",0,1,1,"thymidine phosphorylase activity"
"7767","GO:0009041",0,2,1,"uridylate kinase activity"
"7768","GO:0009055",0,125,1,"electron carrier activity"
"7795","GO:0009374",0,4,1,"biotin binding"
"7797","GO:0009378",0,1,1,"four-way junction helicase activity"
"7798","GO:0009384",0,1,1,"N-acylmannosamine kinase activity"
"7807","GO:0009881",0,5,1,"photoreceptor activity"
"7815","GO:0009882",0,2,1,"blue light photoreceptor activity"
"7816","GO:0009922",0,2,1,"fatty acid elongase activity"
"7817","GO:0009931",0,2,1,"calcium-dependent protein serine/threonine kinase activity"
"7818","GO:0009975",0,18,1,"cyclase activity"
"7819","GO:0009982",0,14,1,"pseudouridine synthase activity"
"7827","GO:0010181",0,10,1,"FMN binding"
"7828","GO:0010309",0,1,1,"acireductone dioxygenase [iron(II)-requiring] activity"
"7837","GO:0010314",0,5,1,"phosphatidylinositol-5-phosphate binding"
"7838","GO:0010340",0,5,1,"carboxyl-O-methyltransferase activity"
"7839","GO:0010385",0,1,1,"double-stranded methylated DNA binding"
"7840","GO:0010420",0,1,1,"polyprenyldihydroxybenzoate methyltransferase activity"
"7841","GO:0010465",0,1,1,"nerve growth factor receptor activity"
"7842","GO:0010484",0,2,1,"H3 histone acetyltransferase activity"
"7843","GO:0010485",0,13,1,"H4 histone acetyltransferase activity"
"7844","GO:0010521",0,3,1,"telomerase inhibitor activity"
"7845","GO:0010576",0,10,1,"metalloenzyme regulator activity"
"7846","GO:0010577",0,1,1,"metalloenzyme activator activity"
"7847","GO:0010698",0,2,1,"acetyltransferase activator activity"
"7848","GO:0010736",0,1,1,"serum response element binding"
"7849","GO:0010851",0,2,1,"cyclase regulator activity"
"7850","GO:0010853",0,1,1,"cyclase activator activity"
"7851","GO:0010854",0,1,1,"adenylate cyclase regulator activity"
"7852","GO:0010855",0,1,1,"adenylate cyclase inhibitor activity"
"7853","GO:0010857",0,3,1,"calcium-dependent protein kinase activity"
"7854","GO:0010858",0,2,1,"calcium-dependent protein kinase regulator activity"
"7855","GO:0010861",0,4,1,"thyroid hormone receptor activator activity"
"7856","GO:0010997",0,3,1,"anaphase-promoting complex binding"
"7857","GO:0015002",0,25,1,"heme-copper terminal oxidase activity"
"7858","GO:0015016",0,2,1,"[heparan sulfate]-glucosamine N-sulfotransferase activity"
"7883","GO:0015018",0,2,1,"galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity"
"7887","GO:0015019",0,1,1,"heparan-alpha-glucosaminide N-acetyltransferase activity"
"7890","GO:0015020",0,9,1,"glucuronosyltransferase activity"
"7947","GO:0015026",0,15,1,"coreceptor activity"
"7951","GO:0015035",0,24,1,"protein disulfide oxidoreductase activity"
"7956","GO:0015036",0,28,1,"disulfide oxidoreductase activity"
"7957","GO:0015037",0,5,1,"peptide disulfide oxidoreductase activity"
"7958","GO:0015038",0,4,1,"glutathione disulfide oxidoreductase activity"
"7960","GO:0015039",0,1,1,"NADPH-adrenodoxin reductase activity"
"7963","GO:0015055",0,1,1,"secretin receptor activity"
"7964","GO:0015056",0,1,1,"corticotrophin-releasing factor receptor activity"
"7965","GO:0015057",0,1,1,"thrombin receptor activity"
"7967","GO:0015065",0,2,1,"uridine nucleotide receptor activity"
"7968","GO:0015067",0,1,1,"amidinotransferase activity"
"7969","GO:0015068",0,1,1,"glycine amidinotransferase activity"
"7973","GO:0015075",5,497,1,"ion transmembrane transporter activity"
"7974","GO:0015077",3,194,1,"monovalent inorganic cation transmembrane transporter activity"
"7975","GO:0015078",1,89,1,"hydrogen ion transmembrane transporter activity"
"7976","GO:0015079",0,56,1,"potassium ion transmembrane transporter activity"
"7978","GO:0015081",2,71,1,"sodium ion transmembrane transporter activity"
"7980","GO:0015085",0,70,1,"calcium ion transmembrane transporter activity"
"7981","GO:0015086",0,1,1,"cadmium ion transmembrane transporter activity"
"7983","GO:0015087",0,2,1,"cobalt ion transmembrane transporter activity"
"7985","GO:0015093",0,2,1,"ferrous iron transmembrane transporter activity"
"7986","GO:0015094",0,1,1,"lead ion transmembrane transporter activity"
"7987","GO:0015095",0,11,1,"magnesium ion transmembrane transporter activity"
"7988","GO:0015099",0,2,1,"nickel cation transmembrane transporter activity"
"7989","GO:0015100",0,1,1,"vanadium ion transmembrane transporter activity"
"7990","GO:0015101",0,12,1,"organic cation transmembrane transporter activity"
"7991","GO:0015103",1,64,1,"inorganic anion transmembrane transporter activity"
"7992","GO:0015105",0,1,1,"arsenite transmembrane transporter activity"
"7993","GO:0015106",0,4,1,"bicarbonate transmembrane transporter activity"
"7994","GO:0015108",1,47,1,"chloride transmembrane transporter activity"
"7995","GO:0015111",0,2,1,"iodide transmembrane transporter activity"
"7996","GO:0015112",0,1,1,"nitrate transmembrane transporter activity"
"7997","GO:0015114",0,5,1,"phosphate ion transmembrane transporter activity"
"7998","GO:0015116",0,11,1,"sulfate transmembrane transporter activity"
"8000","GO:0015119",0,2,1,"hexose phosphate transmembrane transporter activity"
"8001","GO:0015125",0,3,1,"bile acid transmembrane transporter activity"
"8002","GO:0015130",0,1,1,"mevalonate transmembrane transporter activity"
"8003","GO:0015132",0,1,1,"prostaglandin transmembrane transporter activity"
"8004","GO:0015136",0,1,1,"sialic acid transmembrane transporter activity"
"8005","GO:0015137",0,3,1,"citrate transmembrane transporter activity"
"8006","GO:0015140",0,1,1,"malate transmembrane transporter activity"
"8007","GO:0015141",0,1,1,"succinate transmembrane transporter activity"
"8008","GO:0015142",0,3,1,"tricarboxylic acid transmembrane transporter activity"
"8009","GO:0015144",0,24,1,"carbohydrate transmembrane transporter activity"
"8010","GO:0015145",0,13,1,"monosaccharide transmembrane transporter activity"
"8011","GO:0015149",0,11,1,"hexose transmembrane transporter activity"
"8012","GO:0015152",0,2,1,"glucose-6-phosphate transmembrane transporter activity"
"8013","GO:0015165",0,6,1,"pyrimidine nucleotide-sugar transmembrane transporter activity"
"8014","GO:0015166",0,5,1,"polyol transmembrane transporter activity"
"8015","GO:0015168",0,4,1,"glycerol transmembrane transporter activity"
"8016","GO:0015171",3,39,0.247867838286977,"amino acid transmembrane transporter activity"
"8022","GO:0015172",1,9,1,"acidic amino acid transmembrane transporter activity"
"8023","GO:0015174",1,7,1,"basic amino acid transmembrane transporter activity"
"8026","GO:0015175",1,13,1,"neutral amino acid transmembrane transporter activity"
"8027","GO:0015179",2,25,0.579005945183919,"L-amino acid transmembrane transporter activity"
"8028","GO:0015180",1,4,1,"L-alanine transmembrane transporter activity"
"8029","GO:0015181",0,3,1,"arginine transmembrane transporter activity"
"8033","GO:0015182",0,1,1,"L-asparagine transmembrane transporter activity"
