"","feature","seqnames","start","end","width","strand","peak","start_position.x","end_position.x","insideFeature","distancetoFeature","shortestDistance","fromOverlappingOrNearest","hgnc_symbol","start_position.y","end_position.y"
"1758","ENSG00000105974","7",115953340,115954220,881,"+","13731",115952075,115988469,"inside",1265,1265,"NearestStart","CAV1",115952075,115988469
"1759","ENSG00000105974","7",115981821,115982199,379,"+","13732",115952075,115988469,"inside",29746,6270,"NearestStart","CAV1",115952075,115988469
"1760","ENSG00000105974","7",115997036,115997294,259,"+","13733",115952075,115988469,"downstream",44961,8567,"NearestStart","CAV1",115952075,115988469
"1761","ENSG00000105974","7",115998770,115999284,515,"+","13734",115952075,115988469,"downstream",46695,10301,"NearestStart","CAV1",115952075,115988469
"1762","ENSG00000105974","7",116005870,116006102,233,"+","13735",115952075,115988469,"downstream",53795,17401,"NearestStart","CAV1",115952075,115988469
"1763","ENSG00000105976","7",116058201,116058532,332,"+","13736",116099682,116225676,"upstream",-41481,41150,"NearestStart","MET",116099682,116225676
"1764","ENSG00000105976","7",116060750,116061198,449,"+","13737",116099682,116225676,"upstream",-38932,38484,"NearestStart","MET",116099682,116225676
"1765","ENSG00000105976","7",116133862,116134162,301,"+","13738",116099682,116225676,"inside",34180,34180,"NearestStart","MET",116099682,116225676
"1766","ENSG00000105976","7",116151238,116151488,251,"+","13739",116099682,116225676,"inside",51556,51556,"NearestStart","MET",116099682,116225676
"1767","ENSG00000105982","7",156094453,156094796,344,"+","13907",156117523,156162585,"upstream",-23070,22727,"NearestStart","RNF32",156117523,156162585
"1768","ENSG00000105983","7",156388882,156389421,540,"-","13908",156166332,156378663,"upstream",-10219,10219,"NearestStart","LMBR1",156166332,156378663
"1769","ENSG00000105993","7",156869659,156870213,555,"+","13912",156822461,156902891,"inside",47198,32678,"NearestStart","DNAJB6",156822461,156902891
"1770","ENSG00000105993","7",156872652,156872905,254,"+","13913",156822461,156902891,"inside",50191,29986,"NearestStart","DNAJB6",156822461,156902891
"1771","ENSG00000106003","7",2529554,2530764,1211,"+","13093",2518689,2535334,"inside",10865,4570,"NearestStart","LFNG",2518689,2535334
"1772","ENSG00000106018","7",158499712,158500065,354,"-","13934",158513628,158630410,"downstream",130698,13563,"NearestStart","VIPR2",158513628,158630410
"1773","ENSG00000106018","7",158500748,158501569,822,"-","13935",158513628,158630410,"downstream",129662,12059,"NearestStart","VIPR2",158513628,158630410
"1774","ENSG00000106018","7",158502112,158502862,751,"-","13936",158513628,158630410,"downstream",128298,10766,"NearestStart","VIPR2",158513628,158630410
"1775","ENSG00000106018","7",158509963,158510426,464,"-","13937",158513628,158630410,"downstream",120447,3202,"NearestStart","VIPR2",158513628,158630410
"1776","ENSG00000106018","7",158510580,158511004,425,"-","13938",158513628,158630410,"downstream",119830,2624,"NearestStart","VIPR2",158513628,158630410
"1777","ENSG00000106018","7",158657524,158657790,267,"-","13939",158513628,158630410,"upstream",-27114,27114,"NearestStart","VIPR2",158513628,158630410
"1778","ENSG00000106052","7",27770350,27770610,261,"+","13210",27746239,27835911,"inside",24111,24111,"NearestStart","TAX1BP1",27746239,27835911
"1779","ENSG00000106066","7",29218911,29219230,320,"-","13218",29001772,29201417,"upstream",-17494,17494,"NearestStart","CPVL",29001772,29201417
"1780","ENSG00000106070","7",50840459,50840790,332,"-","13337",50625259,50828652,"upstream",-11807,11807,"NearestStart","GRB10",50625259,50828652
"1781","ENSG00000106070","7",50873204,50873516,313,"-","13338",50625259,50828652,"upstream",-44552,44552,"NearestStart","GRB10",50625259,50828652
"1782","ENSG00000106078","7",51243967,51244114,148,"-","13341",51051404,51351990,"inside",108023,107876,"NearestStart","COBL",51051404,51351990
"1783","ENSG00000106078","7",51424818,51425370,553,"-","13342",51051404,51351990,"upstream",-72828,72828,"NearestStart","COBL",51051404,51351990
"1784","ENSG00000106089","7",72756645,72759280,2636,"-","13416",72751472,72771925,"inside",15280,5173,"NearestStart","STX1A",72751472,72771925
"1785","ENSG00000106089","7",72759371,72759896,526,"-","13417",72751472,72771925,"inside",12554,7899,"NearestStart","STX1A",72751472,72771925
"1786","ENSG00000106089","7",72761200,72761737,538,"-","13418",72751472,72771925,"inside",10725,9728,"NearestStart","STX1A",72751472,72771925
"1787","ENSG00000106089","7",72767679,72768599,921,"-","13419",72751472,72771925,"inside",4246,3326,"NearestStart","STX1A",72751472,72771925
"1788","ENSG00000106089","7",72773679,72774104,426,"-","13420",72751472,72771925,"upstream",-1754,1754,"NearestStart","STX1A",72751472,72771925
"1789","ENSG00000106100","7",30475499,30475832,334,"-","13227",30430672,30484833,"inside",9334,9001,"NearestStart","NOD1",30430672,30484833
"1790","ENSG00000106113","7",30724545,30724757,213,"-","13229",30659388,30706244,"upstream",-18301,18301,"NearestStart","CRHR2",30659388,30706244
"1791","ENSG00000106128","7",30976673,30977162,490,"+","13230",30970161,30990114,"inside",6512,6512,"NearestStart","GHRHR",30970161,30990114
"1792","ENSG00000106211","7",75760604,75760817,214,"+","13464",75769859,75771548,"upstream",-9255,9042,"NearestStart","HSPB1",75769859,75771548
"1793","ENSG00000106211","7",75761368,75762471,1104,"+","13465",75769859,75771548,"upstream",-8491,7388,"NearestStart","HSPB1",75769859,75771548
"1794","ENSG00000106236","7",98037218,98037645,428,"+","13580",98084540,98097117,"upstream",-47322,46895,"NearestStart","NPTX2",98084540,98097117
"1795","ENSG00000106261","7",99439442,99439786,345,"+","13592",99451155,99473339,"upstream",-11713,11369,"NearestStart","ZKSCAN1",99451155,99473339
"1796","ENSG00000106266","7",2315916,2316603,688,"-","13091",2261167,2320625,"inside",4709,4022,"NearestStart","SNX8",2261167,2320625
"1797","ENSG00000106348","7",127831342,127832068,727,"-","13756",127819568,127837272,"inside",5930,5204,"NearestStart","IMPDH1",127819568,127837272
"1798","ENSG00000106348","7",127858391,127858849,459,"-","13757",127819568,127837272,"upstream",-21119,21119,"NearestStart","IMPDH1",127819568,127837272
"1799","ENSG00000106351","7",99979919,99980196,278,"+","13605",99974770,100003778,"inside",5149,5149,"NearestStart","AGFG2",99974770,100003778
"1800","ENSG00000106351","7",99981188,99981999,812,"+","13606",99974770,100003778,"inside",6418,6418,"NearestStart","AGFG2",99974770,100003778
"1801","ENSG00000106351","7",99982558,99982817,260,"+","13607",99974770,100003778,"inside",7788,7788,"NearestStart","AGFG2",99974770,100003778
"1802","ENSG00000106366","7",100538960,100539486,527,"+","13614",100557172,100569026,"upstream",-18212,17686,"NearestStart","SERPINE1",100557172,100569026
"1803","ENSG00000106366","7",100542080,100542648,569,"+","13615",100557172,100569026,"upstream",-15092,14524,"NearestStart","SERPINE1",100557172,100569026
"1804","ENSG00000106366","7",100547142,100547869,728,"+","13616",100557172,100569026,"upstream",-10030,9303,"NearestStart","SERPINE1",100557172,100569026
"1805","ENSG00000106366","7",100548112,100548743,632,"+","13617",100557172,100569026,"upstream",-9060,8429,"NearestStart","SERPINE1",100557172,100569026
"1806","ENSG00000106366","7",100551926,100552318,393,"+","13618",100557172,100569026,"upstream",-5246,4854,"NearestStart","SERPINE1",100557172,100569026
"1807","ENSG00000106366","7",100556080,100557290,1211,"+","13619",100557172,100569026,"overlapStart",-1092,118,"NearestStart","SERPINE1",100557172,100569026
"1808","ENSG00000106384","7",100622347,100622768,422,"-","13623",100625737,100631022,"downstream",8675,2969,"NearestStart","MOGAT3",100625737,100631022
"1809","ENSG00000106460","7",12113920,12114477,558,"+","13145",12217449,12243411,"upstream",-103529,102972,"NearestStart","TMEM106B",12217449,12243411
"1810","ENSG00000106460","7",12164855,12165089,235,"+","13146",12217449,12243411,"upstream",-52594,52360,"NearestStart","TMEM106B",12217449,12243411
"1811","ENSG00000106483","7",37905833,37906239,407,"-","13273",37912247,37922903,"downstream",17070,6008,"NearestStart","SFRP4",37912247,37922903
"1812","ENSG00000106541","7",16816684,16817044,361,"-","13157",16797963,16811136,"upstream",-5548,5548,"NearestStart","AGR2",16797963,16811136
"1813","ENSG00000106541","7",16822221,16822640,420,"-","13158",16797963,16811136,"upstream",-11085,11085,"NearestStart","AGR2",16797963,16811136
"1814","ENSG00000106603","7",43680699,43680947,249,"-","13283",43645381,43735620,"inside",54921,35318,"NearestStart","C7orf44",43645381,43735620
"1815","ENSG00000106605","7",43770176,43770532,357,"+","13284",43764797,43813464,"inside",5379,5379,"NearestStart","BLVRA",43764797,43813464
"1816","ENSG00000106605","7",43770890,43771359,470,"+","13285",43764797,43813464,"inside",6093,6093,"NearestStart","BLVRA",43764797,43813464
"1817","ENSG00000106605","7",43784923,43785413,491,"+","13286",43764797,43813464,"inside",20126,20126,"NearestStart","BLVRA",43764797,43813464
"1818","ENSG00000106605","7",43788439,43788695,257,"+","13287",43764797,43813464,"inside",23642,23642,"NearestStart","BLVRA",43764797,43813464
"1819","ENSG00000106615","7",150831980,150832288,309,"-","13889",150794032,150847943,"inside",15963,15655,"NearestStart","RHEB",150794032,150847943
"1820","ENSG00000106615","7",150926021,150926409,389,"-","13890",150794032,150847943,"upstream",-78078,78078,"NearestStart","RHEB",150794032,150847943
"1821","ENSG00000106615","7",150964197,150964474,278,"-","13891",150794032,150847943,"upstream",-116254,116254,"NearestStart","RHEB",150794032,150847943
"1822","ENSG00000106615","7",151008736,151009314,579,"-","13892",150794032,150847943,"upstream",-160793,160793,"NearestStart","RHEB",150794032,150847943
"1823","ENSG00000106615","7",151015560,151016076,517,"-","13893",150794032,150847943,"upstream",-167617,167617,"NearestStart","RHEB",150794032,150847943
"1824","ENSG00000106617","7",151071544,151072026,483,"-","13894",150884136,151205249,"inside",133705,133223,"NearestStart","PRKAG2",150884136,151205249
"1825","ENSG00000106617","7",151073049,151073688,640,"-","13895",150884136,151205249,"inside",132200,131561,"NearestStart","PRKAG2",150884136,151205249
"1826","ENSG00000106617","7",151082085,151082569,485,"-","13896",150884136,151205249,"inside",123164,122680,"NearestStart","PRKAG2",150884136,151205249
"1827","ENSG00000106617","7",151124230,151124849,620,"-","13897",150884136,151205249,"inside",81019,80400,"NearestStart","PRKAG2",150884136,151205249
"1828","ENSG00000106683","7",73150577,73150901,325,"+","13426",73136092,73174790,"inside",14485,14485,"NearestStart","LIMK1",73136092,73174790
"1829","ENSG00000106771","9",110916373,110916792,420,"-","15171",110817238,110922046,"inside",5673,5254,"NearestStart","C9orf5",110817238,110922046
"1830","ENSG00000106780","9",122452448,122452828,381,"-","15262",122402912,122516457,"inside",64009,49536,"NearestStart","MEGF9",122402912,122516457
"1831","ENSG00000106780","9",122486475,122486778,304,"-","15263",122402912,122516457,"inside",29982,29679,"NearestStart","MEGF9",122402912,122516457
"1832","ENSG00000106780","9",122507304,122507530,227,"-","15264",122402912,122516457,"inside",9153,8927,"NearestStart","MEGF9",122402912,122516457
"1833","ENSG00000106785","9",99948093,99949022,930,"-","15117",99871395,99921309,"upstream",-26784,26784,"NearestStart","TRIM14",99871395,99921309
"1834","ENSG00000106789","9",99960454,99960893,440,"-","15118",99926299,99994743,"inside",34289,33850,"NearestStart","CORO2A",99926299,99994743
"1835","ENSG00000106799","9",100848868,100849162,295,"+","15123",100907233,100956295,"upstream",-58365,58071,"NearestStart","TGFBR1",100907233,100956295
"1836","ENSG00000106799","9",100905092,100905499,408,"+","15124",100907233,100956295,"upstream",-2141,1734,"NearestStart","TGFBR1",100907233,100956295
"1837","ENSG00000106829","9",81293980,81294775,796,"+","14987",81376508,81531478,"upstream",-82528,81733,"NearestStart","TLE4",81376508,81531478
"1838","ENSG00000106829","9",81367648,81367894,247,"+","14988",81376508,81531478,"upstream",-8860,8614,"NearestStart","TLE4",81376508,81531478
"1839","ENSG00000106829","9",81469315,81469536,222,"+","14989",81376508,81531478,"inside",92807,61942,"NearestStart","TLE4",81376508,81531478
"1840","ENSG00000106829","9",81472866,81473195,330,"+","14990",81376508,81531478,"inside",96358,58283,"NearestStart","TLE4",81376508,81531478
"1841","ENSG00000106853","9",113407490,113407744,255,"-","15199",113365074,113401956,"upstream",-5534,5534,"NearestStart","PTGR1",113365074,113401956
"1842","ENSG00000106868","9",113976730,113977626,897,"-","15207",113842886,113977377,"overlapStart",647,249,"NearestStart","SUSD1",113842886,113977377
"1843","ENSG00000106927","9",115882873,115883884,1012,"-","15214",115862231,115880536,"upstream",-2337,2337,"NearestStart","AMBP",115862231,115880536
"1844","ENSG00000106927","9",115884576,115884966,391,"-","15215",115862231,115880536,"upstream",-4040,4040,"NearestStart","AMBP",115862231,115880536
"1845","ENSG00000106948","9",116187586,116187934,349,"-","15219",116136257,116196506,"inside",8920,8572,"NearestStart","AKNA",116136257,116196506
"1846","ENSG00000106952","9",116710167,116710715,549,"-","15224",116704945,116732591,"inside",22424,5222,"NearestStart","TNFSF8",116704945,116732591
"1847","ENSG00000107036","9",5711285,5711768,484,"+","14748",5619120,5766555,"inside",92165,54787,"NearestStart","KIAA1432",5619120,5766555
"1848","ENSG00000107104","9",436064,436477,414,"+","14712",460291,736105,"upstream",-24227,23814,"NearestStart","KANK1",460291,736105
"1849","ENSG00000107130","9",131997753,131998140,388,"+","15370",131974678,132038721,"inside",23075,23075,"NearestStart","FREQ",131974678,132038721
"1850","ENSG00000107159","9",35663452,35664134,683,"+","14844",35663853,35671147,"overlapStart",-401,281,"NearestStart","CA9",35663853,35671147
"1851","ENSG00000107159","9",35671587,35671955,369,"+","14845",35663853,35671147,"downstream",7734,440,"NearestStart","CA9",35663853,35671147
"1852","ENSG00000107186","9",13171668,13171990,323,"-","14764",13095703,13269563,"inside",97895,75965,"NearestStart","MPDZ",13095703,13269563
"1853","ENSG00000107249","9",3907109,3907391,283,"-","14729",3814128,4290035,"inside",382926,92981,"NearestStart","GLIS3",3814128,4290035
"1854","ENSG00000107249","9",4051952,4052215,264,"-","14730",3814128,4290035,"inside",238083,237820,"NearestStart","GLIS3",3814128,4290035
"1855","ENSG00000107249","9",4117853,4118213,361,"-","14731",3814128,4290035,"inside",172182,171822,"NearestStart","GLIS3",3814128,4290035
"1856","ENSG00000107249","9",4131333,4131651,319,"-","14732",3814128,4290035,"inside",158702,158384,"NearestStart","GLIS3",3814128,4290035
"1857","ENSG00000107249","9",4134738,4135009,272,"-","14733",3814128,4290035,"inside",155297,155026,"NearestStart","GLIS3",3814128,4290035
"1858","ENSG00000107249","9",4135245,4135790,546,"-","14734",3814128,4290035,"inside",154790,154245,"NearestStart","GLIS3",3814128,4290035
"1859","ENSG00000107249","9",4145182,4145751,570,"-","14735",3814128,4290035,"inside",144853,144284,"NearestStart","GLIS3",3814128,4290035
"1860","ENSG00000107249","9",4164854,4165140,287,"-","14736",3814128,4290035,"inside",125181,124895,"NearestStart","GLIS3",3814128,4290035
"1861","ENSG00000107249","9",4225882,4226207,326,"-","14737",3814128,4290035,"inside",64153,63828,"NearestStart","GLIS3",3814128,4290035
"1862","ENSG00000107249","9",4227625,4228330,706,"-","14738",3814128,4290035,"inside",62410,61705,"NearestStart","GLIS3",3814128,4290035
"1863","ENSG00000107249","9",4268112,4268605,494,"-","14739",3814128,4290035,"inside",21923,21430,"NearestStart","GLIS3",3814128,4290035
"1864","ENSG00000107249","9",4270613,4270822,210,"-","14740",3814128,4290035,"inside",19422,19213,"NearestStart","GLIS3",3814128,4290035
"1865","ENSG00000107249","9",4280387,4280926,540,"-","14741",3814128,4290035,"inside",9648,9109,"NearestStart","GLIS3",3814128,4290035
"1866","ENSG00000107249","9",4283596,4283998,403,"-","14742",3814128,4290035,"inside",6439,6037,"NearestStart","GLIS3",3814128,4290035
"1867","ENSG00000107262","9",33239316,33239726,411,"-","14818",33244163,33254737,"downstream",15421,4437,"NearestStart","BAG1",33244163,33254737
"1868","ENSG00000107263","9",133598689,133599061,373,"-","15390",133441978,133605282,"inside",6593,6221,"NearestStart","RAPGEF1",133441978,133605282
"1869","ENSG00000107338","9",38010289,38010705,417,"-","14865",37578417,38059249,"inside",48960,48544,"NearestStart","SHB",37578417,38059249
"1870","ENSG00000107338","9",38030036,38030654,619,"-","14866",37578417,38059249,"inside",29213,28595,"NearestStart","SHB",37578417,38059249
"1871","ENSG00000107338","9",38036942,38037278,337,"-","14867",37578417,38059249,"inside",22307,21971,"NearestStart","SHB",37578417,38059249
