"","age","animal.Alive","animal.Background","animal.Cause_of_Death","animal.Gender","animal.Genotype","animal.MouseID","animal.age","animal.id","animal.strain.Strain","assay.assay","experiment.date","experiment.feeding_state","id","values","experiment.time","experiment.fasting_time","animal.Death","Dexamethasone","Treatment"
"469",161,TRUE,"C57BL/6J","","M","+/+",1748,197,7011,"C57BL/6J","Grip Strength (4 Paw)","2015-01-19","fed",23838,"2640,1850,2360,2420,2070","16:30:00",NA,NA,TRUE,"Dexamethasone"
"470",168,TRUE,"C57BL/6J","","M","+/+",1748,197,7011,"C57BL/6J","Grip Strength (4 Paw)","2015-01-26","fed",23878,"3100,2900,3080,2870,2720",NA,NA,NA,TRUE,"Dexamethasone"
"471",175,TRUE,"C57BL/6J","","M","+/+",1748,197,7011,"C57BL/6J","Body Weight","2015-02-02","fed",24496,"32300",NA,NA,NA,TRUE,"Dexamethasone"
"472",175,TRUE,"C57BL/6J","","M","+/+",1748,197,7011,"C57BL/6J","Total Fat Mass","2015-02-02","fed",24532,"9250",NA,NA,NA,TRUE,"Dexamethasone"
"473",175,TRUE,"C57BL/6J","","M","+/+",1748,197,7011,"C57BL/6J","Lean Mass","2015-02-02","fed",24556,"21870",NA,NA,NA,TRUE,"Dexamethasone"
"474",175,TRUE,"C57BL/6J","","M","+/+",1748,197,7011,"C57BL/6J","Grip Strength (4 Paw)","2015-02-02","fed",24581,"2060,1880,2090,1470,1920",NA,NA,NA,TRUE,"Dexamethasone"
"475",182,TRUE,"C57BL/6J","","M","+/+",1748,197,7011,"C57BL/6J","Total Fat Mass","2015-02-09","fed",25442,"8850",NA,NA,NA,TRUE,"Dexamethasone"
"476",182,TRUE,"C57BL/6J","","M","+/+",1748,197,7011,"C57BL/6J","Lean Mass","2015-02-09","fed",25466,"20820",NA,NA,NA,TRUE,"Dexamethasone"
"477",182,TRUE,"C57BL/6J","","M","+/+",1748,197,7011,"C57BL/6J","Body Weight","2015-02-09","fed",25490,"30900",NA,NA,NA,TRUE,"Dexamethasone"
"478",184,TRUE,"C57BL/6J","","M","+/+",1748,197,7011,"C57BL/6J","Plasma Glucose","2015-02-11","fasted",25768,"162,247,213,197,175,151,139,154,135","14:30:00",6,NA,TRUE,"Dexamethasone"
"479",189,TRUE,"C57BL/6J","","M","+/+",1748,197,7011,"C57BL/6J","Total Fat Mass","2015-02-16","fed",26052,"7740","16:00:00",NA,NA,TRUE,"Dexamethasone"
"480",189,TRUE,"C57BL/6J","","M","+/+",1748,197,7011,"C57BL/6J","Lean Mass","2015-02-16","fed",26053,"20970","16:00:00",NA,NA,TRUE,"Dexamethasone"
"481",189,TRUE,"C57BL/6J","","M","+/+",1748,197,7011,"C57BL/6J","Body Weight","2015-02-16","fed",26054,"29900","16:00:00",NA,NA,TRUE,"Dexamethasone"
"482",189,TRUE,"C57BL/6J","","M","+/+",1748,197,7011,"C57BL/6J","Grip Strength (4 Paw)","2015-02-16","fed",26087,"1790,2060,2040,2080,1830","16:00:00",NA,NA,TRUE,"Dexamethasone"
"483",196,TRUE,"C57BL/6J","","M","+/+",1748,197,7011,"C57BL/6J","Body Weight","2015-02-23","fed",26684,"30500","16:00:00",NA,NA,TRUE,"Dexamethasone"
"484",196,TRUE,"C57BL/6J","","M","+/+",1748,197,7011,"C57BL/6J","Total Fat Mass","2015-02-23","fed",26755,"9020","16:00:00",NA,NA,TRUE,"Dexamethasone"
"485",196,TRUE,"C57BL/6J","","M","+/+",1748,197,7011,"C57BL/6J","Lean Mass","2015-02-23","fed",26756,"20640","16:00:00",NA,NA,TRUE,"Dexamethasone"
"486",196,TRUE,"C57BL/6J","","M","+/+",1748,197,7011,"C57BL/6J","Grip Strength (4 Paw)","2015-02-23","fed",26806,"1780,1730,2290,2390,2200","16:00:00",NA,NA,TRUE,"Dexamethasone"
"487",71,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Body Weight","2014-10-21","fed",15879,"24900",NA,NA,NA,FALSE,"Water"
"488",71,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Total Fat Mass","2014-10-21","fed",15880,"2060",NA,NA,NA,FALSE,"Water"
"489",71,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Lean Mass","2014-10-21","fed",15881,"22660",NA,NA,NA,FALSE,"Water"
"490",67,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Body Weight","2014-10-17","fed",15979,"25530",NA,NA,NA,FALSE,"Water"
"491",67,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Total Fat Mass","2014-10-17","fed",15980,"2330",NA,NA,NA,FALSE,"Water"
"492",67,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Lean Mass","2014-10-17","fed",15981,"22360",NA,NA,NA,FALSE,"Water"
"493",70,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Body Weight","2014-10-20","fed",16027,"25600",NA,NA,NA,FALSE,"Water"
"494",70,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Total Fat Mass","2014-10-20","fed",16028,"2050",NA,NA,NA,FALSE,"Water"
"495",70,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Lean Mass","2014-10-20","fed",16029,"23160",NA,NA,NA,FALSE,"Water"
"496",85,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Body Weight","2014-11-04","fed",16960,"30300",NA,NA,NA,FALSE,"Water"
"497",85,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Total Fat Mass","2014-11-04","fed",16961,"5000",NA,NA,NA,FALSE,"Water"
"498",85,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Lean Mass","2014-11-04","fed",16962,"24520",NA,NA,NA,FALSE,"Water"
"499",99,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Body Weight","2014-11-18","fed",18649,"34500",NA,NA,NA,FALSE,"Water"
"500",99,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Total Fat Mass","2014-11-18","fed",18650,"7920",NA,NA,NA,FALSE,"Water"
"501",99,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Lean Mass","2014-11-18","fed",18651,"26010",NA,NA,NA,FALSE,"Water"
"502",115,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Body Weight","2014-12-04","fed",19662,"41200",NA,NA,NA,FALSE,"Water"
"503",115,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Total Fat Mass","2014-12-04","fed",19663,"12100",NA,NA,NA,FALSE,"Water"
"504",115,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Lean Mass","2014-12-04","fed",19664,"28110",NA,NA,NA,FALSE,"Water"
"505",127,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Body Weight","2014-12-16","fed",20812,"40900",NA,NA,NA,FALSE,"Water"
"506",127,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20813,"12960",NA,NA,NA,FALSE,"Water"
"507",127,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Lean Mass","2014-12-16","fed",20814,"27150",NA,NA,NA,FALSE,"Water"
"508",141,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Body Weight","2014-12-30","fed",21186,"32100",NA,NA,NA,FALSE,"Water"
"509",141,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21187,"5310",NA,NA,NA,FALSE,"Water"
"510",141,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Lean Mass","2014-12-30","fed",21188,"25860",NA,NA,NA,FALSE,"Water"
"511",155,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Body Weight","2015-01-13","fed",22748,"39500",NA,NA,NA,FALSE,"Water"
"512",155,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22749,"10540",NA,NA,NA,FALSE,"Water"
"513",155,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Lean Mass","2015-01-13","fed",22750,"27690",NA,NA,NA,FALSE,"Water"
"514",158,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Body Weight","2015-01-16","fed",23166,"41500",NA,NA,NA,FALSE,"Water"
"515",158,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Total Fat Mass","2015-01-16","fed",23190,"12290",NA,NA,NA,FALSE,"Water"
"516",158,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Lean Mass","2015-01-16","fed",23214,"28210",NA,NA,NA,FALSE,"Water"
"517",161,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Body Weight","2015-01-19","fed",23361,"38000","16:30:00",NA,NA,FALSE,"Water"
"518",161,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Total Fat Mass","2015-01-19","fed",23550,"9580","16:30:00",NA,NA,FALSE,"Water"
"519",161,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Lean Mass","2015-01-19","fed",23551,"26740","16:30:00",NA,NA,FALSE,"Water"
"520",168,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Body Weight","2015-01-26","fed",23764,"36660",NA,NA,NA,FALSE,"Water"
"521",168,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Total Fat Mass","2015-01-26","fed",23787,"8180",NA,NA,NA,FALSE,"Water"
"522",168,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Lean Mass","2015-01-26","fed",23811,"27670",NA,NA,NA,FALSE,"Water"
"523",161,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Grip Strength (4 Paw)","2015-01-19","fed",23839,"2280,2180,2380,3200,2250","16:30:00",NA,NA,FALSE,"Water"
"524",168,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Grip Strength (4 Paw)","2015-01-26","fed",23860,"2380,3400,3110,2620,2790",NA,NA,NA,FALSE,"Water"
"525",175,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Body Weight","2015-02-02","fed",24503,"39900",NA,NA,NA,FALSE,"Water"
"526",175,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Total Fat Mass","2015-02-02","fed",24516,"11230",NA,NA,NA,FALSE,"Water"
"527",175,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Lean Mass","2015-02-02","fed",24540,"27840",NA,NA,NA,FALSE,"Water"
"528",175,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Grip Strength (4 Paw)","2015-02-02","fed",24563,"3550,3230,2930,2450,3040",NA,NA,NA,FALSE,"Water"
"529",182,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Total Fat Mass","2015-02-09","fed",25438,"13570",NA,NA,NA,FALSE,"Water"
"530",182,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Lean Mass","2015-02-09","fed",25462,"28180",NA,NA,NA,FALSE,"Water"
"531",182,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Body Weight","2015-02-09","fed",25486,"43000",NA,NA,NA,FALSE,"Water"
"532",184,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Plasma Glucose","2015-02-11","fasted",25715,"194,77,55,21,20,20","14:30:00",6,NA,FALSE,"Water"
"533",189,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Total Fat Mass","2015-02-16","fed",26005,"14960","16:00:00",NA,NA,FALSE,"Water"
"534",189,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Lean Mass","2015-02-16","fed",26006,"27820","16:00:00",NA,NA,FALSE,"Water"
"535",189,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Body Weight","2015-02-16","fed",26007,"43400","16:00:00",NA,NA,FALSE,"Water"
"536",189,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Grip Strength (4 Paw)","2015-02-16","fed",26071,"2670,2540,2790,2250,2850","16:00:00",NA,NA,FALSE,"Water"
"537",196,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Body Weight","2015-02-23","fed",26681,"45600","16:00:00",NA,NA,FALSE,"Water"
"538",196,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Total Fat Mass","2015-02-23","fed",26738,"17040","16:00:00",NA,NA,FALSE,"Water"
"539",196,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Lean Mass","2015-02-23","fed",26740,"27880","16:00:00",NA,NA,FALSE,"Water"
"540",196,TRUE,"C57BL/6J","","M","+/+",1749,197,7012,"C57BL/6J","Grip Strength (4 Paw)","2015-02-23","fed",26821,"3330,2740,2850,3060,3130","16:00:00",NA,NA,FALSE,"Water"
"541",71,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Body Weight","2014-10-21","fed",15894,"22500",NA,NA,NA,FALSE,"Water"
"542",71,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Total Fat Mass","2014-10-21","fed",15895,"1620",NA,NA,NA,FALSE,"Water"
"543",71,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Lean Mass","2014-10-21","fed",15896,"20180",NA,NA,NA,FALSE,"Water"
"544",67,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Body Weight","2014-10-17","fed",15982,"22970",NA,NA,NA,FALSE,"Water"
"545",67,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Total Fat Mass","2014-10-17","fed",15983,"2120",NA,NA,NA,FALSE,"Water"
"546",67,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Lean Mass","2014-10-17","fed",15984,"20420",NA,NA,NA,FALSE,"Water"
"547",70,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Body Weight","2014-10-20","fed",16042,"22800",NA,NA,NA,FALSE,"Water"
"548",70,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Total Fat Mass","2014-10-20","fed",16043,"1580",NA,NA,NA,FALSE,"Water"
"549",70,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Lean Mass","2014-10-20","fed",16044,"21000",NA,NA,NA,FALSE,"Water"
"550",85,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Body Weight","2014-11-04","fed",16936,"26900",NA,NA,NA,FALSE,"Water"
"551",85,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Total Fat Mass","2014-11-04","fed",16937,"4780",NA,NA,NA,FALSE,"Water"
"552",85,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Lean Mass","2014-11-04","fed",16938,"21340",NA,NA,NA,FALSE,"Water"
"553",99,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Body Weight","2014-11-18","fed",18622,"30700",NA,NA,NA,FALSE,"Water"
"554",99,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Total Fat Mass","2014-11-18","fed",18623,"7800",NA,NA,NA,FALSE,"Water"
"555",99,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Lean Mass","2014-11-18","fed",18624,"22270",NA,NA,NA,FALSE,"Water"
"556",115,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Total Fat Mass","2014-12-04","fed",19635,"7950",NA,NA,NA,FALSE,"Water"
"557",115,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Body Weight","2014-12-04","fed",19636,"31800",NA,NA,NA,FALSE,"Water"
"558",115,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Lean Mass","2014-12-04","fed",19637,"23120",NA,NA,NA,FALSE,"Water"
"559",127,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Body Weight","2014-12-16","fed",20770,"34000",NA,NA,NA,FALSE,"Water"
"560",127,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20771,"10400",NA,NA,NA,FALSE,"Water"
"561",127,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Lean Mass","2014-12-16","fed",20772,"23160",NA,NA,NA,FALSE,"Water"
"562",141,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Body Weight","2014-12-30","fed",21189,"38000",NA,NA,NA,FALSE,"Water"
"563",141,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21190,"13160",NA,NA,NA,FALSE,"Water"
"564",141,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Lean Mass","2014-12-30","fed",21191,"23980",NA,NA,NA,FALSE,"Water"
"565",155,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Body Weight","2015-01-13","fed",22751,"42400",NA,NA,NA,FALSE,"Water"
"566",155,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22752,"16790",NA,NA,NA,FALSE,"Water"
"567",155,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Lean Mass","2015-01-13","fed",22753,"24870",NA,NA,NA,FALSE,"Water"
"568",158,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Body Weight","2015-01-16","fed",23167,"43500",NA,NA,NA,FALSE,"Water"
"569",158,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Total Fat Mass","2015-01-16","fed",23191,"17590",NA,NA,NA,FALSE,"Water"
"570",158,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Lean Mass","2015-01-16","fed",23215,"25230",NA,NA,NA,FALSE,"Water"
"571",161,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Body Weight","2015-01-19","fed",23362,"39100","16:30:00",NA,NA,FALSE,"Water"
"572",161,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Total Fat Mass","2015-01-19","fed",23552,"14430","16:30:00",NA,NA,FALSE,"Water"
"573",161,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Lean Mass","2015-01-19","fed",23553,"24090","16:30:00",NA,NA,FALSE,"Water"
"574",168,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Body Weight","2015-01-26","fed",23765,"40640",NA,NA,NA,FALSE,"Water"
"575",168,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Total Fat Mass","2015-01-26","fed",23790,"14670",NA,NA,NA,FALSE,"Water"
"576",168,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Lean Mass","2015-01-26","fed",23814,"25040",NA,NA,NA,FALSE,"Water"
"577",161,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Grip Strength (4 Paw)","2015-01-19","fed",23840,"2500,2660,2680,2830,2290","16:30:00",NA,NA,FALSE,"Water"
"578",168,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Grip Strength (4 Paw)","2015-01-26","fed",23862,"1980,2830,2900,3450,2390",NA,NA,NA,FALSE,"Water"
"579",175,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Body Weight","2015-02-02","fed",24504,"43600",NA,NA,NA,FALSE,"Water"
"580",175,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Total Fat Mass","2015-02-02","fed",24515,"16980",NA,NA,NA,FALSE,"Water"
"581",175,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Lean Mass","2015-02-02","fed",24539,"25630",NA,NA,NA,FALSE,"Water"
"582",175,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Grip Strength (4 Paw)","2015-02-02","fed",24564,"2860,2880,2480,2850,2770",NA,NA,NA,FALSE,"Water"
"583",182,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Total Fat Mass","2015-02-09","fed",25436,"17930",NA,NA,NA,FALSE,"Water"
"584",182,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Lean Mass","2015-02-09","fed",25460,"26030",NA,NA,NA,FALSE,"Water"
"585",182,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Body Weight","2015-02-09","fed",25484,"44700",NA,NA,NA,FALSE,"Water"
"586",184,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Plasma Glucose","2015-02-11","fasted",25708,"218,114,78,73,33,36,29,49,58","14:30:00",6,NA,FALSE,"Water"
"587",189,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Body Weight","2015-02-16","fed",25996,"44900","16:00:00",NA,NA,FALSE,"Water"
"588",189,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Total Fat Mass","2015-02-16","fed",25997,"19020","16:00:00",NA,NA,FALSE,"Water"
"589",189,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Lean Mass","2015-02-16","fed",25998,"25320","16:00:00",NA,NA,FALSE,"Water"
"590",189,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Grip Strength (4 Paw)","2015-02-16","fed",26068,"2910,3160,3410,3040,3060","16:00:00",NA,NA,FALSE,"Water"
"591",196,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Body Weight","2015-02-23","fed",26682,"46300","16:00:00",NA,NA,FALSE,"Water"
"592",196,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Total Fat Mass","2015-02-23","fed",26742,"19720","16:00:00",NA,NA,FALSE,"Water"
"593",196,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Lean Mass","2015-02-23","fed",26745,"25860","16:00:00",NA,NA,FALSE,"Water"
"594",196,TRUE,"C57BL/6J","","M","+/+",1750,197,7013,"C57BL/6J","Grip Strength (4 Paw)","2015-02-23","fed",26819,"3030,2910,2060,3070,2930","16:00:00",NA,NA,FALSE,"Water"
"595",71,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Body Weight","2014-10-21","fed",15870,"21800",NA,NA,NA,TRUE,"Dexamethasone"
"596",71,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Total Fat Mass","2014-10-21","fed",15871,"2200",NA,NA,NA,TRUE,"Dexamethasone"
"597",71,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Lean Mass","2014-10-21","fed",15872,"19290",NA,NA,NA,TRUE,"Dexamethasone"
"598",67,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Body Weight","2014-10-17","fed",15985,"23000",NA,NA,NA,TRUE,"Dexamethasone"
"599",67,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Total Fat Mass","2014-10-17","fed",15986,"2840",NA,NA,NA,TRUE,"Dexamethasone"
"600",67,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Lean Mass","2014-10-17","fed",15987,"19680",NA,NA,NA,TRUE,"Dexamethasone"
"601",70,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Body Weight","2014-10-20","fed",16018,"22600",NA,NA,NA,TRUE,"Dexamethasone"
"602",70,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Total Fat Mass","2014-10-20","fed",16019,"2360",NA,NA,NA,TRUE,"Dexamethasone"
"603",70,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Lean Mass","2014-10-20","fed",16020,"19480",NA,NA,NA,TRUE,"Dexamethasone"
"604",85,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Body Weight","2014-11-04","fed",16939,"25600",NA,NA,NA,TRUE,"Dexamethasone"
"605",85,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Total Fat Mass","2014-11-04","fed",16940,"4880",NA,NA,NA,TRUE,"Dexamethasone"
"606",85,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Lean Mass","2014-11-04","fed",16941,"19880",NA,NA,NA,TRUE,"Dexamethasone"
"607",99,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Body Weight","2014-11-18","fed",18625,"29800",NA,NA,NA,TRUE,"Dexamethasone"
"608",99,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Total Fat Mass","2014-11-18","fed",18626,"7680",NA,NA,NA,TRUE,"Dexamethasone"
"609",99,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Lean Mass","2014-11-18","fed",18627,"21360",NA,NA,NA,TRUE,"Dexamethasone"
"610",115,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Body Weight","2014-12-04","fed",19638,"31200",NA,NA,NA,TRUE,"Dexamethasone"
"611",115,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Total Fat Mass","2014-12-04","fed",19639,"8150",NA,NA,NA,TRUE,"Dexamethasone"
"612",115,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Lean Mass","2014-12-04","fed",19640,"22390",NA,NA,NA,TRUE,"Dexamethasone"
"613",127,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Body Weight","2014-12-16","fed",20773,"32100",NA,NA,NA,TRUE,"Dexamethasone"
"614",127,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20774,"9540",NA,NA,NA,TRUE,"Dexamethasone"
"615",127,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Lean Mass","2014-12-16","fed",20775,"21940",NA,NA,NA,TRUE,"Dexamethasone"
"616",141,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Body Weight","2014-12-30","fed",21192,"35700",NA,NA,NA,TRUE,"Dexamethasone"
"617",141,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21193,"12300",NA,NA,NA,TRUE,"Dexamethasone"
"618",141,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Lean Mass","2014-12-30","fed",21194,"22780",NA,NA,NA,TRUE,"Dexamethasone"
"619",155,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Body Weight","2015-01-13","fed",22754,"38800",NA,NA,NA,TRUE,"Dexamethasone"
"620",155,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22755,"14600",NA,NA,NA,TRUE,"Dexamethasone"
"621",155,TRUE,"C57BL/6J","","M","+/+",1751,197,7014,"C57BL/6J","Lean Mass","2015-01-13","fed",22756,"23130",NA,NA,NA,TRUE,"Dexamethasone"
